task_type,sample_id,actions,expected_result,model_name,description
conformance,734,"start_process(1);acquire(1, main_process)",False,process_29.bpmn,conformance_small_false
conformance,735,"start_process(1);acquire(1, main_process);choose_visa_category(start,1);choose_visa_category(end,1);check_general_requirements(start,1);check_general_requirements(end,1,yes);check_special_requirements(start,1);check_special_requirements(end,1,yes);check_necessary_documents(start,1);check_necessary_documents(end,1);search_apartment(start,1);search_apartment(end,1);apply_for_apartment(start,1);apply_for_apartment(end,1)",True,process_29.bpmn,conformance_large_true
conformance,736,"start_process(1);acquire(1, main_process);check_general_requirements(start,1);check_general_requirements(end,1,yes)",False,process_29.bpmn,conformance_large_false
legality,737,"start_vienna_night_run_process(1);select_starting_block_(start,1);select_starting_block_(end,1);running_5_km(start,1);running_5_km(end,1,under 25min)",True,process_99.bpmn,legality_small_true
legality,738,"start_vienna_night_run_process(1);running_5_km(start,1);running_5_km(end,1,under 25min);select_starting_block_(start,1);select_starting_block_(end,1)",False,process_99.bpmn,legality_small_false
legality,739,"start_vienna_night_run_process(1);select_starting_block_(start,1);select_starting_block_(end,1);running_5_km(start,1);running_5_km(end,1,under 25min);good_in_shape(start,1);good_in_shape(end,1);get_your_starting_number(start,1);get_your_starting_number(end,1);way_to_the_run(start,1);way_to_the_run(end,1,time <1hour to start)",True,process_99.bpmn,legality_large_true
legality,740,"start_vienna_night_run_process(1);running_5_km(start,1);running_5_km(end,1,under 25min);select_starting_block_(start,1);select_starting_block_(end,1);good_in_shape(start,1);good_in_shape(end,1);get_your_starting_number(start,1);get_your_starting_number(end,1);way_to_the_run(start,1);way_to_the_run(end,1,time >1hour to start)",False,process_99.bpmn,legality_large_false
conformance,741,"start_vienna_night_run_process(1);acquire(1, main_process);select_starting_block_(start,1);select_starting_block_(end,1);running_5_km(start,1);running_5_km(end,1,under 25min)",True,process_99.bpmn,conformance_small_true
conformance,742,"start_vienna_night_run_process(1);acquire(1, main_process);running_5_km(start,1);running_5_km(end,1,under 25min);select_starting_block_(start,1);select_starting_block_(end,1)",False,process_99.bpmn,conformance_small_false
conformance,743,"start_vienna_night_run_process(1);acquire(1, main_process);select_starting_block_(start,1);select_starting_block_(end,1);running_5_km(start,1);running_5_km(end,1,under 25min);good_in_shape(start,1);good_in_shape(end,1);get_your_starting_number(start,1);get_your_starting_number(end,1);way_to_the_run(start,1);way_to_the_run(end,1,time <1hour to start)",True,process_99.bpmn,conformance_large_true
conformance,744,"start_vienna_night_run_process(1);acquire(1, main_process);running_5_km(start,1);running_5_km(end,1,under 25min);select_starting_block_(start,1);select_starting_block_(end,1);good_in_shape(start,1);good_in_shape(end,1);get_your_starting_number(start,1);get_your_starting_number(end,1);way_to_the_run(start,1);way_to_the_run(end,1,time >1hour to start)",False,process_99.bpmn,conformance_large_false
legality,745,"start_online_tool(1);enter_model_id(start,1);enter_model_id(end,1);enter_broken_parts_(start,1);enter_broken_parts_(end,1);present_list_of_ordering_choices(start,1);present_list_of_ordering_choices(end,1)",True,process_68.bpmn,legality_small_true
legality,746,"start_online_tool(1);enter_broken_parts_(start,1);enter_broken_parts_(end,1);enter_model_id(start,1);enter_model_id(end,1);present_list_of_ordering_choices(start,1);present_list_of_ordering_choices(end,1)",False,process_68.bpmn,legality_small_false
legality,747,"start_online_tool(1);enter_model_id(start,1);enter_model_id(end,1);enter_broken_parts_(start,1);enter_broken_parts_(end,1);present_list_of_ordering_choices(start,1);present_list_of_ordering_choices(end,1);present_list_of_tools(start,1);present_list_of_tools(end,1);present_list_of_materials_(start,1);present_list_of_materials_(end,1);check_self_owned_tools(start,1);check_self_owned_tools(end,1);set_new_information_list_(start,1);set_new_information_list_(end,1);contact_friends_for_needed_tools(start,1);contact_friends_for_needed_tools(end,1,yes)",True,process_68.bpmn,legality_large_true
legality,748,"start_online_tool(1);enter_broken_parts_(start,1);enter_broken_parts_(end,1);enter_model_id(start,1);enter_model_id(end,1);present_list_of_ordering_choices(start,1);present_list_of_ordering_choices(end,1);present_list_of_tools(start,1);present_list_of_tools(end,1);present_list_of_materials_(start,1);present_list_of_materials_(end,1);check_self_owned_tools(start,1);check_self_owned_tools(end,1);set_new_information_list_(start,1);set_new_information_list_(end,1);contact_friends_for_needed_tools(start,1);contact_friends_for_needed_tools(end,1,yes)",False,process_68.bpmn,legality_large_false
conformance,749,"start_online_tool(1);acquire(1, main_process);enter_model_id(start,1);enter_model_id(end,1);enter_broken_parts_(start,1);enter_broken_parts_(end,1);present_list_of_ordering_choices(start,1);present_list_of_ordering_choices(end,1)",True,process_68.bpmn,conformance_small_true
conformance,750,"start_online_tool(1);acquire(1, main_process);enter_broken_parts_(start,1);enter_broken_parts_(end,1);enter_model_id(start,1);enter_model_id(end,1);present_list_of_ordering_choices(start,1);present_list_of_ordering_choices(end,1);present_list_of_tools(start,1);present_list_of_tools(end,1)",False,process_68.bpmn,conformance_small_false
conformance,751,"start_online_tool(1);acquire(1, main_process);enter_model_id(start,1);enter_model_id(end,1);enter_broken_parts_(start,1);enter_broken_parts_(end,1);present_list_of_ordering_choices(start,1);present_list_of_ordering_choices(end,1);present_list_of_tools(start,1);present_list_of_tools(end,1);present_list_of_materials_(start,1);present_list_of_materials_(end,1);check_self_owned_tools(start,1);check_self_owned_tools(end,1);set_new_information_list_(start,1);set_new_information_list_(end,1);contact_friends_for_needed_tools(start,1);contact_friends_for_needed_tools(end,1,yes)",True,process_68.bpmn,conformance_large_true
conformance,752,"start_online_tool(1);acquire(1, main_process);enter_broken_parts_(start,1);enter_broken_parts_(end,1);enter_model_id(start,1);enter_model_id(end,1);present_list_of_ordering_choices(start,1);present_list_of_ordering_choices(end,1);present_list_of_tools(start,1);present_list_of_tools(end,1);present_list_of_materials_(start,1);present_list_of_materials_(end,1);check_self_owned_tools(start,1);check_self_owned_tools(end,1);set_new_information_list_(start,1);set_new_information_list_(end,1);contact_friends_for_needed_tools(start,1);contact_friends_for_needed_tools(end,1,yes)",False,process_68.bpmn,conformance_large_false
legality,753,"interested_in_internship(1);sign_up_application_portal(start,1);sign_up_application_portal(end,1,no);update_inbox(start,1);update_inbox(end,1,yes)",True,process_23.bpmn,legality_small_true
legality,754,"interested_in_internship(1);enter_information(start,1);enter_information(end,1);sign_up_application_portal(start,1);sign_up_application_portal(end,1,yes)",False,process_23.bpmn,legality_small_false
legality,755,"interested_in_internship(1);sign_up_application_portal(start,1);sign_up_application_portal(end,1,no);update_inbox(start,1);update_inbox(end,1,yes);check_inbox_offers(start,1);check_inbox_offers(end,1,yes);accept_offer(start,1);accept_offer(end,1)",True,process_23.bpmn,legality_large_true
legality,756,"interested_in_internship(1);enter_information(start,1);enter_information(end,1);sign_up_application_portal(start,1);sign_up_application_portal(end,1,yes);update_inbox(start,1);update_inbox(end,1,yes);check_inbox_offers(start,1);check_inbox_offers(end,1,yes);accept_offer(start,1);accept_offer(end,1);sign_internship_contract(start,1);sign_internship_contract(end,1)",False,process_23.bpmn,legality_large_false
conformance,757,"interested_in_internship(1);acquire(1, main_process);sign_up_application_portal(start,1);sign_up_application_portal(end,1,no);update_inbox(start,1);update_inbox(end,1,yes)",True,process_23.bpmn,conformance_small_true
conformance,758,"interested_in_internship(1);acquire(1, main_process);enter_information(start,1);enter_information(end,1);sign_up_application_portal(start,1);sign_up_application_portal(end,1,yes)",False,process_23.bpmn,conformance_small_false
conformance,759,"interested_in_internship(1);acquire(1, main_process);sign_up_application_portal(start,1);sign_up_application_portal(end,1,no);update_inbox(start,1);update_inbox(end,1,yes);check_inbox_offers(start,1);check_inbox_offers(end,1,yes);accept_offer(start,1);accept_offer(end,1)",True,process_23.bpmn,conformance_large_true
conformance,760,"interested_in_internship(1);acquire(1, main_process);enter_information(start,1);enter_information(end,1);sign_up_application_portal(start,1);sign_up_application_portal(end,1,yes);update_inbox(start,1);update_inbox(end,1,yes);check_inbox_offers(start,1);check_inbox_offers(end,1,yes);accept_offer(start,1);accept_offer(end,1);sign_internship_contract(start,1);sign_internship_contract(end,1)",False,process_23.bpmn,conformance_large_false
legality,761,start(1),True,process_80.bpmn,legality_small_true
legality,762,"start(1);check_the_type_of_the_fridge(start,1);check_the_type_of_the_fridge(end,1);check_the_sound_of_the_fridge(start,1);check_the_sound_of_the_fridge(end,1,yes);record_the_noice_of_the_fridge(start,1);record_the_noice_of_the_fridge(end,1);find_the_website_of_central_fridge_service_center(start,1);find_the_website_of_central_fridge_service_center(end,1)",False,process_80.bpmn,legality_small_false
legality,763,"start(1);check_the_sound_of_the_fridge(start,1);check_the_sound_of_the_fridge(end,1,yes);check_the_type_of_the_fridge(start,1);check_the_type_of_the_fridge(end,1);record_the_noice_of_the_fridge(start,1);record_the_noice_of_the_fridge(end,1);find_the_website_of_central_fridge_service_center(start,1);find_the_website_of_central_fridge_service_center(end,1);start_creating_a_ticket_about_this_issue(start,1);start_creating_a_ticket_about_this_issue(end,1);describe_the_symptoms(start,1);describe_the_symptoms(end,1);upload_audio_sound_recording(start,1);upload_audio_sound_recording(end,1);write_the_type_of_the_fridge(start,1);write_the_type_of_the_fridge(end,1);select_an_appropriate_country_and_city(start,1);select_an_appropriate_country_and_city(end,1);forward_ticket_to_the_local_service_facility(start,1);forward_ticket_to_the_local_service_facility(end,1)",True,process_80.bpmn,legality_large_true
legality,764,start(1),False,process_80.bpmn,legality_large_false
conformance,765,"start(1);acquire(1, main_process);check_the_sound_of_the_fridge(start,1);check_the_sound_of_the_fridge(end,1,yes);check_the_type_of_the_fridge(start,1);check_the_type_of_the_fridge(end,1);record_the_noice_of_the_fridge(start,1);record_the_noice_of_the_fridge(end,1);find_the_website_of_central_fridge_service_center(start,1);find_the_website_of_central_fridge_service_center(end,1)",True,process_80.bpmn,conformance_small_true
conformance,766,"start(1);acquire(1, main_process);check_the_type_of_the_fridge(start,1);check_the_type_of_the_fridge(end,1);check_the_sound_of_the_fridge(start,1);check_the_sound_of_the_fridge(end,1,yes);record_the_noice_of_the_fridge(start,1);record_the_noice_of_the_fridge(end,1);find_the_website_of_central_fridge_service_center(start,1);find_the_website_of_central_fridge_service_center(end,1)",False,process_80.bpmn,conformance_small_false
conformance,767,"start(1);acquire(1, main_process)",True,process_80.bpmn,conformance_large_true
conformance,768,"start(1);acquire(1, main_process);check_the_type_of_the_fridge(start,1);check_the_type_of_the_fridge(end,1);check_the_sound_of_the_fridge(start,1);check_the_sound_of_the_fridge(end,1,yes);record_the_noice_of_the_fridge(start,1);record_the_noice_of_the_fridge(end,1);find_the_website_of_central_fridge_service_center(start,1);find_the_website_of_central_fridge_service_center(end,1);start_creating_a_ticket_about_this_issue(start,1);start_creating_a_ticket_about_this_issue(end,1);describe_the_symptoms(start,1);describe_the_symptoms(end,1);upload_audio_sound_recording(start,1);upload_audio_sound_recording(end,1);write_the_type_of_the_fridge(start,1);write_the_type_of_the_fridge(end,1);select_an_appropriate_country_and_city(start,1);select_an_appropriate_country_and_city(end,1)",False,process_80.bpmn,conformance_large_false
